source,target,weight
also,use,1.211654543876648
end,for,0.601199626922607
they,put,1.657105565071106
here,was,0.871176183223724
have,every,1.203121423721313
but,must,1.140269637107849
have,real,1.990820288658142
you,name,1.801239848136902
two,will,0.546113550662994
can,look,1.143387794494629
use,like,0.837493658065796
should,use,1.649942994117737
that,love,2.875209808349609
had,just,0.627956509590149
this,news,1.740696668624878
also,who,1.055323123931885
didn,you,0.463030517101288
since,can,0.944693982601166
only,also,1.584825158119202
those,people,0.930722653865814
use,system,0.884085118770599
them,other,1.509821891784668
known,that,0.569138586521149
read,about,0.736588656902313
there,then,0.608793437480927
this,data,1.893816351890564
second,for,0.653968393802643
not,please,1.682960867881775
have,things,1.312737345695496
under,you,0.448421388864517
same,was,1.154153585433960
that,went,2.446163177490234
down,with,0.806534707546234
care,about,0.555715799331665
from,well,1.157150387763977
some,only,0.886678159236908
possible,this,0.667823672294617
get,don,0.899540841579437
from,through,1.305347204208374
nasa,and,0.238248884677887
search,and,0.332638263702393
let,for,0.771188855171204
good,all,0.599345803260803
has,when,0.922754287719727
are,based,1.194510102272034
when,into,1.042357802391052
they,why,2.206176519393921
for,end,2.152395963668823
for,give,1.857906460762024
call,you,0.459342360496521
used,can,0.951042413711548
not,bad,1.656940221786499
now,was,1.278704404830933
done,with,0.879794418811798
until,you,0.433660030364990
and,claim,2.622765541076660
nothing,about,0.737176716327667
there,still,0.933460950851440
off,they,0.962889015674591
are,need,0.831087470054626
some,think,1.174335122108459
was,why,1.755885481834412
are,world,1.409288287162781
using,are,0.754811048507690
not,using,1.198460578918457
right,people,0.648201406002045
questions,that,0.594991147518158
heard,this,0.415824472904205
could,use,1.003862619400024
whether,and,0.516807138919830
not,come,1.697622656822205
pretty,that,0.697948217391968
might,with,0.966767549514771
probably,have,0.634422242641449
way,would,1.076515316963196
does,they,1.209243655204773
would,will,1.463544726371765
that,show,3.274250745773315
don,people,1.219374418258667
face,and,0.405781954526901
which,only,0.980164349079132
should,one,1.243142843246460
going,they,0.627347409725189
and,gave,1.953241586685181
sent,and,0.267797440290451
often,that,0.535835385322571
all,use,1.563553214073181
well,there,0.875089228153229
each,you,0.608125388622284
other,any,0.876839280128479
use,other,1.003190159797668
has,never,0.762230992317200
and,muslim,2.008134603500366
back,they,0.874309420585632
are,point,1.383903503417969
own,but,0.536100983619690
what,used,1.020043492317200
two,were,0.706283509731293
before,with,0.686903238296509
some,had,1.088364839553833
free,from,0.706191122531891
later,that,0.535628676414490
know,just,0.987105131149292
non,for,0.554379642009735
has,over,1.518884062767029
use,was,1.409158229827881
well,some,0.726642727851868
out,get,0.988096058368683
can,same,1.132781982421875
first,place,0.641479134559631
only,time,1.686742305755615
theory,and,0.332284510135651
way,out,1.261691093444824
with,point,1.719171047210693
note,for,0.489489853382111
present,and,0.454118013381958
food,and,0.449169129133224
them,when,1.457972288131714
number,have,0.705788731575012
great,but,0.725987017154694
then,get,1.488200664520264
very,from,0.970223426818848
some,been,1.152605772018433
being,from,0.833924531936646
system,has,0.465006142854691
not,under,1.120000243186951
have,year,1.277230143547058
off,but,0.864577531814575
would,anyone,1.494729280471802
and,drug,2.626931667327881
large,that,0.583121359348297
search,for,0.368911951780319
more,their,1.119581460952759
them,more,1.709108114242554
have,least,1.995190501213074
conference,and,0.339782714843750
nothing,you,0.576034665107727
said,are,0.643435120582581
them,any,2.018804311752319
know,more,1.207723855972290
next,that,0.476769387722015
comments,and,0.400799065828323
say,there,0.943160772323608
same,they,1.072388052940369
really,but,0.782856404781342
while,this,0.842651367187500
like,how,1.410855293273926
men,are,0.476411998271942
but,might,0.586115598678589
with,her,1.806017994880676
are,least,1.436074495315552
this,never,1.334925413131714
there,time,1.175860285758972
there,god,1.119154810905457
been,what,1.444654822349548
them,had,1.602962851524353
and,administration,2.472333192825317
does,make,1.220916509628296
and,society,2.072161674499512
from,version,0.968196570873260
child,and,0.393492430448532
and,currently,2.166350603103638
for,put,2.212509155273438
please,post,0.580545783042908
will,our,1.499035239219666
could,are,0.754209399223328
can,data,1.254385709762573
fact,was,0.598079800605774
going,but,0.563294589519501
about,because,0.912874341011047
get,which,0.703069031238556
into,will,0.445363730192184
parts,and,0.548714816570282
for,probably,2.406708717346191
and,early,2.529969930648804
two,they,0.788173139095306
sure,there,1.469706654548645
these,which,0.720581531524658
not,without,1.284493207931519
and,leave,1.796365976333618
that,full,2.202867031097412
should,any,1.489447474479675
air,and,0.443434268236160
mail,that,0.713975727558136
now,from,1.132151484489441
have,down,1.466390490531921
but,things,0.828721344470978
end,with,0.671633839607239
may,been,0.773162186145782
about,get,1.501714825630188
into,your,0.599608600139618
lot,for,0.837053179740906
want,use,1.163355350494385
things,but,0.528243243694305
own,this,0.507902145385742
lot,with,0.935119390487671
that,truth,3.172526121139526
being,was,0.941873013973236
you,list,1.072564363479614
for,original,3.240379810333252
who,out,1.648359298706055
and,father,1.770088672637939
something,they,0.906073868274689
like,see,1.261413335800171
are,set,1.550104737281799
their,some,1.629136443138123
and,sites,1.578353047370911
just,who,1.506322264671326
but,better,1.098129510879517
our,own,0.584624290466309
was,see,1.153565645217896
your,them,1.045742392539978
and,head,2.141507625579834
list,this,0.492495924234390
and,according,1.475668191909790
said,what,0.898439049720764
let,not,0.848110496997833
and,hit,1.885900139808655
image,this,0.447543978691101
don,why,1.488971829414368
won,that,0.640647470951080
and,pay,1.515725255012512
few,ago,0.778484165668488
will,was,1.570209503173828
that,sense,2.586617469787598
back,have,0.768301486968994
other,more,0.742326736450195
would,please,2.010238409042358
future,and,0.308570832014084
who,does,1.096019506454468
get,was,1.259204030036926
other,way,0.774893939495087
other,were,0.766962051391602
during,that,0.647906363010406
including,for,0.560660481452942
have,long,1.568837165832520
could,there,0.958579719066620
could,what,1.053114891052246
know,them,0.898951888084412
you,care,1.180488586425781
only,all,1.135776519775391
how,these,1.326872229576111
also,had,0.868489205837250
and,community,1.683295726776123
while,with,1.109194278717041
make,all,0.660865366458893
question,was,0.733388900756836
what,then,0.771053731441498
not,another,1.162822246551514
many,will,0.498846739530563
have,government,1.649158000946045
who,him,1.040690541267395
his,out,2.148046493530273
any,don,1.418394446372986
they,won,1.986361980438232
had,which,0.532314658164978
attorney,general,0.120379507541656
can,our,1.486473202705383
their,don,1.391951322555542
for,april,2.685410737991333
was,called,1.437333345413208
car,you,0.500178575515747
this,message,2.239799261093140
thanks,any,1.114902138710022
about,then,0.690196871757507
year,but,0.756851077079773
with,say,1.412248373031616
come,this,0.568608582019806
both,from,0.931960880756378
all,new,1.295759439468384
than,when,1.052401781082153
asked,for,0.416681647300720
its,was,0.868840396404266
mind,you,0.387285232543945
because,one,0.947407603263855
not,least,1.753111243247986
things,this,0.500457704067230
was,down,1.307682156562805
and,cut,1.962969779968262
two,can,0.839113175868988
too,this,0.728550553321838
for,down,2.193720102310181
many,can,0.766487002372742
can,many,0.891623497009277
why,was,0.986927032470703
was,game,1.512749671936035
everyone,that,0.476397812366486
any,just,1.307781457901001
never,for,0.740041077136993
those,from,1.106924772262573
his,god,1.830260396003723
has,many,0.768630802631378
these,there,1.299483895301819
for,national,2.028694629669189
really,with,0.976281821727753
and,view,1.642235398292542
interest,and,0.429262965917587
reason,this,0.657950878143311
small,that,0.490589380264282
years,they,0.593048512935638
having,for,0.786048710346222
them,like,1.260445475578308
are,his,1.523654818534851
who,said,1.276215791702271
has,much,1.246042609214783
got,you,0.637471318244934
getting,that,0.619015872478485
first,one,0.696963071823120
what,believe,1.269268155097961
have,believe,1.728389739990234
his,name,1.842571496963501
you,already,1.379026055335999
making,that,0.466220796108246
book,you,0.390490233898163
which,their,1.236063957214355
which,people,1.185012102127075
with,color,1.584475874900818
which,don,1.137132167816162
time,what,1.275728225708008
term,and,0.345741987228394
have,thanks,1.938490033149719
does,use,1.372338771820068
should,there,1.575516104698181
change,you,0.644949138164520
their,had,1.472721338272095
for,didn,2.278756141662598
that,until,2.504098892211914
would,most,1.715375065803528
them,who,1.947800636291504
anti,and,0.408812701702118
your,think,1.421763777732849
between,you,0.742490768432617
just,people,1.220990419387817
them,know,1.563973307609558
say,all,0.590528786182404
made,from,0.625717639923096
with,under,1.139721870422363
there,need,0.669501423835754
can,off,1.434991359710693
does,how,0.869326114654541
for,little,2.413766145706177
was,day,1.454445719718933
need,will,0.784236788749695
are,several,1.039974212646484
out,people,0.697438418865204
this,few,1.601709842681885
can,want,0.892253398895264
children,they,0.487355560064316
someone,has,0.498613864183426
some,way,1.211344003677368
when,just,0.869770109653473
you,against,1.468992114067078
about,ago,1.064764738082886
look,are,0.440735012292862
are,likely,1.239189028739929
system,was,0.667320311069489
ones,that,0.312121510505676
made,was,0.706714272499084
make,one,0.832828819751740
control,for,0.498288065195084
you,data,1.617532730102539
has,nothing,1.057942152023315
this,again,2.278405427932739
small,for,0.508138775825500
working,with,0.521885633468628
get,just,0.829390525817871
running,for,0.784241855144501
doing,you,0.606334328651428
this,without,1.586567640304565
deal,and,0.616410315036774
far,can,0.511389076709747
most,all,0.632133066654205
they,doing,1.350378632545471
and,paul,1.492889046669006
news,you,0.408385217189789
has,does,0.933408141136169
wife,and,0.411412835121155
paul,and,0.294823586940765
does,work,1.168206453323364
young,and,0.419335633516312
all,does,1.031120657920837
will,able,1.230724573135376
what,says,0.910095155239105
for,law,3.195991992950439
sure,they,1.356217265129089
only,thing,1.236165523529053
matter,that,0.523733198642731
find,with,0.945801496505737
not,better,1.528438806533813
these,was,1.290569305419922
last,have,0.778468251228333
with,following,1.849902510643005
will,first,1.073506116867065
for,question,2.413527488708496
and,private,3.490523099899292
all,need,0.790448486804962
along,and,0.389015614986420
leave,and,0.398449659347534
current,for,0.602200269699097
about,two,1.010164737701416
would,has,1.584093689918518
any,should,1.520081520080566
and,certain,1.586499571800232
back,but,0.785041868686676
for,having,3.268200159072876
who,think,1.285359501838684
question,can,0.725473642349243
season,and,0.369212359189987
and,theory,2.897881507873535
different,are,0.583379805088043
government,you,0.612886190414429
but,take,0.999618470668793
and,anti,2.127220869064331
with,too,1.519443154335022
what,saying,0.845507681369781
are,between,1.305973172187805
saw,that,0.540543079376221
could,someone,0.685555934906006
need,are,0.965052366256714
few,have,0.849979877471924
reason,not,0.852571904659271
had,time,0.892622053623199
where,were,0.744586586952209
number,with,0.899350643157959
any,like,1.180032610893250
know,some,1.253021597862244
what,might,0.681811928749084
anyone,how,0.690080404281616
have,going,1.353319168090820
got,was,0.829694271087646
but,least,1.259548425674438
their,only,1.199808716773987
known,for,0.589497923851013
not,back,1.311634302139282
products,and,0.363078624010086
community,and,0.414567053318024
you,car,1.714422821998596
this,back,1.620091557502747
using,can,0.942479968070984
use,would,1.257456660270691
they,being,1.914200544357300
